Mk,Category Type Approved,Category Registered,Mass (kg),CO2 (g/km),W (mm),Steering Axle (mm),Other Axle (mm),Ft,Fm,Engine Capacity (cm3),Engine Power (KW)
RENAULT,M1,M1,1469,103,2712,1580,1583,DIESEL,M,1598,96
RENAULT,M1,M1,1469,103,2712,1580,1583,DIESEL,M,1598,96
RENAULT,M1,M1,1469,103,2712,1580,1583,DIESEL,M,1598,96
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
PEUGEOT,M1,M1,940,99,2340,1430,1430,PETROL,M,1199,60
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,115,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
CITROEN,M1,M1,1355,116,2785,1587,1587,PETROL,M,1199,96
OPEL,M1,M1,1394,140,2555,1541,1541,PETROL,M,1364,103
OPEL,M1,M1,1394,140,2555,1541,1541,PETROL,M,1364,103
OPEL,M1,M1,1394,140,2555,1541,1541,PETROL,M,1364,103
OPEL,M1,M1,1394,140,2555,1541,1541,PETROL,M,1364,103
OPEL,M1,M1,1409,149,2555,1541,1541,PETROL,M,1364,103
OPEL,M1,M1,1394,140,2555,1541,1541,PETROL,M,1364,103
OPEL,M1,M1,1394,140,2555,1541,1541,PETROL,M,1364,103
OPEL,M1,M1,1445,152,2555,1541,1541,PETROL,M,1364,103
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
SEAT,M1,M1,1089,116,2469,1465,1457,PETROL,M,1197,66
RENAULT,M1,M1,1165,85,2589,1509,1509,DIESEL,M,1461,55
RENAULT,M1,M1,1165,85,2589,1509,1509,DIESEL,M,1461,55
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1165,85,2589,1509,1509,DIESEL,M,1461,55
RENAULT,M1,M1,1165,85,2589,1509,1509,DIESEL,M,1461,55
RENAULT,M1,M1,1165,85,2589,1509,1509,DIESEL,M,1461,55
RENAULT,M1,M1,1165,85,2589,1509,1509,DIESEL,M,1461,55
RENAULT,M1,M1,1662,128,2705,1597,1597,DIESEL,M,1598,96
RENAULT,M1,M1,1735,146,2705,1597,1597,DIESEL,M,1995,130
RENAULT,M1,M1,1829,156,2705,1597,1597,DIESEL,M,1995,130
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1165,85,2589,1509,1509,DIESEL,M,1461,55
RENAULT,M1,M1,1165,85,2589,1509,1509,DIESEL,M,1461,55
RENAULT,M1,M1,1280,90,2589,1509,1509,DIESEL,M,1461,81
RENAULT,M1,M1,1068,108,2492,1455,1455,PETROL,M,898,66
RENAULT,M1,M1,1068,108,2492,1455,1455,PETROL,M,898,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
RENAULT,M1,M1,1275,95,2606,1531,1531,DIESEL,M,1461,66
