,Country,ID,Mk,Category Type Approved,Category Registered,Mass (kg),CO2 (g/km),W (mm),Steering Axle (mm),Other Axle (mm),Ft,Fm,Engine Capacity (cm3),Engine Power (KW)
1323,FR,3453207,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,66.0
1324,FR,3453215,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,66.0
1325,FR,3453261,Renault,M1,M1,1157.0,114.0,2589.0,1509.0,1509.0,Petrol,M,898.0,66.0
1326,FR,3453263,Renault,M1,M1,1157.0,114.0,2589.0,1509.0,1509.0,Petrol,M,898.0,66.0
1327,FR,3453276,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,66.0
1328,FR,3453278,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,66.0
1329,FR,3453282,Renault,M1,M1,1576.0,104.0,2734.0,1602.0,1602.0,Diesel,M,1461.0,81.0
1330,FR,3453323,Renault,M1,M1,1615.0,116.0,2734.0,1602.0,1602.0,Diesel,M,1598.0,96.0
1331,FR,3453330,Renault,M1,M1,1615.0,119.0,2804.0,1602.0,1602.0,Diesel,M,1598.0,96.0
1332,FR,3453338,Renault,M1,M1,1615.0,104.0,2804.0,1602.0,1602.0,Diesel,M,1461.0,81.0
1333,FR,3453344,Renault,M1,M1,1735.0,122.0,2804.0,1602.0,1602.0,Diesel,M,1598.0,118.0
1334,FR,3453648,Renault,M1,M1,1157.0,114.0,2589.0,1509.0,1509.0,Petrol,M,898.0,66.0
1335,FR,3453654,Renault,M1,M1,1157.0,114.0,2589.0,1509.0,1509.0,Petrol,M,898.0,66.0
1336,FR,3453660,Renault,M1,M1,1157.0,114.0,2589.0,1509.0,1509.0,Petrol,M,898.0,66.0
1337,FR,3453679,Renault,M1,M1,1157.0,114.0,2589.0,1509.0,1509.0,Petrol,M,898.0,66.0
1338,FR,3453685,Renault,M1,M1,1157.0,114.0,2589.0,1509.0,1509.0,Petrol,M,898.0,66.0
1339,FR,3453693,Renault,M1,M1,1505.0,129.0,2734.0,1602.0,1602.0,Petrol,M,1197.0,97.0
1340,FR,3453700,Renault,M1,M1,1576.0,104.0,2734.0,1602.0,1602.0,Diesel,M,1461.0,81.0
1341,FR,3453738,Renault,M1,M1,1676.0,119.0,2804.0,1602.0,1602.0,Diesel,M,1598.0,96.0
1342,FR,3453746,Renault,M1,M1,1280.0,119.0,2670.0,1596.0,1596.0,Petrol,M,1197.0,97.0
1343,FR,3453753,Renault,M1,M1,1387.0,95.0,2712.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1344,FR,3457042,Renault,M1,M1,1386.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1345,FR,3457150,Renault,M1,M1,1157.0,114.0,2589.0,1509.0,1509.0,Petrol,M,898.0,66.0
1346,FR,2460367,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1347,FR,2460373,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1348,FR,2460399,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1349,FR,2460402,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1350,FR,2460408,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1351,FR,2460516,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1352,FR,2460523,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1353,FR,2460550,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1354,FR,2460556,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1355,FR,2460562,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1356,FR,2460598,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
1357,FR,2460603,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
1358,FR,2460610,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
1359,FR,2460614,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
1360,FR,2460621,Renault,M1,M1,1280.0,90.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,81.0
1361,FR,2460628,Renault,M1,M1,1280.0,90.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,81.0
1362,FR,2460632,Renault,M1,M1,1280.0,90.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,81.0
1363,FR,2460697,Renault,M1,M1,1068.0,108.0,2492.0,1455.0,1455.0,Petrol,M,898.0,66.0
1364,FR,2460703,Renault,M1,M1,1068.0,108.0,2492.0,1455.0,1455.0,Petrol,M,898.0,66.0
1365,FR,2460709,Renault,M1,M1,1068.0,108.0,2492.0,1455.0,1455.0,Petrol,M,898.0,66.0
1366,FR,2460715,Renault,M1,M1,1068.0,108.0,2492.0,1455.0,1455.0,Petrol,M,898.0,66.0
1367,FR,2460721,Renault,M1,M1,1048.0,102.0,2492.0,1455.0,1455.0,Petrol,M,999.0,51.0
1368,FR,2457736,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1369,FR,2457743,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1370,FR,2457748,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1371,FR,2457757,Renault,M1,M1,1068.0,108.0,2492.0,1455.0,1455.0,Petrol,M,898.0,66.0
1372,FR,2457765,Renault,M1,M1,1068.0,108.0,2492.0,1455.0,1455.0,Petrol,M,898.0,66.0
1373,FR,2457770,Renault,M1,M1,1068.0,108.0,2492.0,1455.0,1455.0,Petrol,M,898.0,66.0
1374,FR,2457777,Renault,M1,M1,1068.0,108.0,2492.0,1455.0,1455.0,Petrol,M,898.0,66.0
1375,FR,2457798,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1376,FR,2457805,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1377,FR,2457864,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1378,FR,2457871,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1379,FR,2457878,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1380,FR,2457885,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1381,FR,2457921,Renault,M1,M1,1048.0,102.0,2492.0,1455.0,1455.0,Petrol,M,999.0,51.0
1382,FR,2457929,Renault,M1,M1,1048.0,102.0,2492.0,1455.0,1455.0,Petrol,M,999.0,51.0
1383,FR,2457934,Renault,M1,M1,1048.0,102.0,2492.0,1455.0,1455.0,Petrol,M,999.0,51.0
1384,FR,2457941,Renault,M1,M1,1048.0,102.0,2492.0,1455.0,1455.0,Petrol,M,999.0,51.0
1385,FR,2457981,Renault,M1,M1,1395.0,112.0,2697.0,1521.0,1521.0,Diesel,M,1461.0,66.0
1386,FR,2457989,Renault,M1,M1,1395.0,112.0,2697.0,1521.0,1521.0,Diesel,M,1461.0,66.0
1387,FR,2457995,Renault,M1,M1,1395.0,112.0,2697.0,1521.0,1521.0,Diesel,M,1461.0,66.0
1388,FR,2458088,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1389,FR,2458096,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1390,FR,2458168,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
1391,FR,2458175,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
1392,FR,2458241,Renault,M1,M1,1280.0,90.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,81.0
1393,FR,2458245,Renault,M1,M1,1280.0,90.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,81.0
1394,FR,2458273,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1395,FR,2458279,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1396,FR,2458284,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1397,FR,2458413,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
1398,FR,2458420,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
1399,FR,2458427,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
1400,FR,2458437,Renault,M1,M1,1280.0,90.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,81.0
1401,FR,2458444,Renault,M1,M1,1280.0,90.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,81.0
1402,FR,2458451,Renault,M1,M1,1280.0,90.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,81.0
1403,FR,2458456,Renault,M1,M1,1280.0,90.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,81.0
1404,FR,2458542,Renault,M1,M1,1505.0,100.0,2734.0,1602.0,1602.0,Diesel,M,1461.0,81.0
1405,FR,2458550,Renault,M1,M1,1576.0,104.0,2734.0,1602.0,1602.0,Diesel,M,1461.0,81.0
1406,FR,2458558,Renault,M1,M1,1505.0,100.0,2734.0,1602.0,1602.0,Diesel,M,1461.0,81.0
1407,FR,2458561,Renault,M1,M1,1505.0,100.0,2734.0,1602.0,1602.0,Diesel,M,1461.0,70.0
1408,FR,2458570,Renault,M1,M1,1505.0,100.0,2734.0,1602.0,1602.0,Diesel,M,1461.0,81.0
1409,FR,2458577,Renault,M1,M1,1505.0,100.0,2734.0,1602.0,1602.0,Diesel,M,1461.0,81.0
1410,FR,2458583,Renault,M1,M1,1607.0,104.0,2804.0,1602.0,1602.0,Diesel,M,1461.0,81.0
1411,FR,2458592,Renault,M1,M1,1505.0,129.0,2734.0,1602.0,1602.0,Petrol,M,1197.0,97.0
1412,FR,2458600,Renault,M1,M1,1576.0,104.0,2734.0,1602.0,1602.0,Diesel,M,1461.0,81.0
1413,FR,2458606,Renault,M1,M1,1607.0,104.0,2804.0,1602.0,1602.0,Diesel,M,1461.0,81.0
1414,FR,2458612,Renault,M1,M1,1576.0,104.0,2734.0,1602.0,1602.0,Diesel,M,1461.0,81.0
1415,FR,2458620,Renault,M1,M1,1615.0,116.0,2734.0,1602.0,1602.0,Diesel,M,1598.0,96.0
1416,FR,2458626,Renault,M1,M1,1615.0,116.0,2734.0,1602.0,1602.0,Diesel,M,1598.0,96.0
1417,FR,2458633,Renault,M1,M1,1576.0,104.0,2734.0,1602.0,1602.0,Diesel,M,1461.0,81.0
1418,FR,2458639,Renault,M1,M1,1615.0,116.0,2734.0,1602.0,1602.0,Diesel,M,1598.0,96.0
1419,FR,2458686,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1420,FR,2458747,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1421,FR,2458752,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1422,FR,2458758,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1423,FR,2462813,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1424,FR,2462820,Renault,M1,M1,1505.0,100.0,2734.0,1602.0,1602.0,Diesel,M,1461.0,81.0
1425,FR,2462826,Renault,M1,M1,1505.0,100.0,2734.0,1602.0,1602.0,Diesel,M,1461.0,81.0
1426,FR,2462833,Renault,M1,M1,1505.0,100.0,2734.0,1602.0,1602.0,Diesel,M,1461.0,81.0
1427,FR,2462842,Renault,M1,M1,1505.0,100.0,2734.0,1602.0,1602.0,Diesel,M,1461.0,81.0
1428,FR,2462848,Renault,M1,M1,1505.0,129.0,2734.0,1602.0,1602.0,Petrol,M,1197.0,97.0
1429,FR,2462855,Renault,M1,M1,1505.0,129.0,2734.0,1602.0,1602.0,Petrol,M,1197.0,97.0
1430,FR,2462862,Renault,M1,M1,1614.0,118.0,2734.0,1602.0,1602.0,Diesel,M,1598.0,118.0
1431,FR,2462869,Renault,M1,M1,1505.0,129.0,2734.0,1602.0,1602.0,Petrol,M,1197.0,97.0
1432,FR,2462876,Renault,M1,M1,1505.0,129.0,2734.0,1602.0,1602.0,Petrol,M,1197.0,97.0
1433,FR,2462884,Renault,M1,M1,1505.0,129.0,2734.0,1602.0,1602.0,Petrol,M,1197.0,97.0
1434,FR,2462891,Renault,M1,M1,1280.0,87.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1435,FR,2462897,Renault,M1,M1,1387.0,95.0,2712.0,1596.0,1596.0,Diesel,M,1461.0,66.0
1436,FR,2462904,Renault,M1,M1,1333.0,122.0,2670.0,1596.0,1596.0,Petrol,M,1197.0,97.0
1437,FR,2462911,Renault,M1,M1,1386.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1438,FR,2462949,Renault,M1,M1,1395.0,95.0,2712.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1439,FR,2462955,Renault,M1,M1,1280.0,120.0,2670.0,1596.0,1596.0,Petrol,M,1197.0,74.0
1440,FR,2462961,Renault,M1,M1,1280.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1441,FR,2462969,Renault,M1,M1,1280.0,119.0,2670.0,1596.0,1596.0,Petrol,M,1197.0,97.0
1442,FR,2462976,Renault,M1,M1,1345.0,124.0,2670.0,1596.0,1596.0,Petrol,M,1197.0,97.0
1443,FR,2462983,Renault,M1,M1,1280.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1444,FR,2462990,Renault,M1,M1,1467.0,134.0,2670.0,1596.0,1596.0,Petrol,M,1618.0,151.0
1445,FR,2463010,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1446,FR,2463016,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1447,FR,2463048,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1448,FR,2463052,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1449,FR,2463058,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1450,FR,2463068,Renault,M1,M1,1333.0,122.0,2670.0,1596.0,1596.0,Petrol,M,1197.0,97.0
1451,FR,2463081,Renault,M1,M1,1386.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1452,FR,2463089,Renault,M1,M1,1333.0,122.0,2670.0,1596.0,1596.0,Petrol,M,1197.0,97.0
1453,FR,2463100,Renault,M1,M1,1387.0,95.0,2712.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1454,FR,2463113,Renault,M1,M1,1395.0,95.0,2712.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1455,FR,2463120,Renault,M1,M1,1395.0,95.0,2712.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1456,FR,2463127,Renault,M1,M1,1395.0,95.0,2712.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1457,FR,2463132,Renault,M1,M1,1395.0,95.0,2712.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1458,FR,2463137,Renault,M1,M1,1280.0,119.0,2670.0,1596.0,1596.0,Petrol,M,1197.0,97.0
1459,FR,2463145,Renault,M1,M1,1280.0,120.0,2670.0,1596.0,1596.0,Petrol,M,1197.0,74.0
1460,FR,2463150,Renault,M1,M1,1387.0,90.0,2712.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1461,FR,2463156,Renault,M1,M1,1280.0,120.0,2670.0,1596.0,1596.0,Petrol,M,1197.0,74.0
1462,FR,2463166,Renault,M1,M1,1387.0,95.0,2712.0,1596.0,1596.0,Diesel,M,1461.0,66.0
1463,FR,2463172,Renault,M1,M1,1386.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1464,FR,2463176,Renault,M1,M1,1387.0,95.0,2712.0,1596.0,1596.0,Diesel,M,1461.0,66.0
1465,FR,2463181,Renault,M1,M1,1280.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1466,FR,2463185,Renault,M1,M1,1280.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1467,FR,2463187,Renault,M1,M1,1333.0,122.0,2670.0,1596.0,1596.0,Petrol,M,1197.0,97.0
1468,FR,2463194,Renault,M1,M1,1280.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,66.0
1469,FR,2463201,Renault,M1,M1,1280.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1470,FR,2463206,Renault,M1,M1,1280.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1471,FR,2463213,Renault,M1,M1,1280.0,120.0,2670.0,1596.0,1596.0,Petrol,M,1197.0,74.0
1472,FR,2463218,Renault,M1,M1,1469.0,103.0,2712.0,1596.0,1596.0,Diesel,M,1598.0,96.0
1473,FR,2463225,Renault,M1,M1,1280.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,66.0
1474,FR,2463231,Renault,M1,M1,1280.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,66.0
1475,FR,2463238,Renault,M1,M1,1280.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1476,FR,2463246,Renault,M1,M1,1387.0,95.0,2712.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1477,FR,2463252,Renault,M1,M1,1387.0,95.0,2712.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1478,FR,2463260,Renault,M1,M1,1395.0,95.0,2712.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1479,FR,2463303,Renault,M1,M1,1280.0,120.0,2670.0,1596.0,1596.0,Petrol,M,1197.0,74.0
1480,FR,2463310,Renault,M1,M1,1387.0,95.0,2712.0,1596.0,1596.0,Diesel,M,1461.0,66.0
1481,FR,2463317,Renault,M1,M1,1467.0,134.0,2670.0,1596.0,1596.0,Petrol,M,1618.0,151.0
1482,FR,2463324,Renault,M1,M1,1280.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,66.0
1483,FR,2463331,Renault,M1,M1,1735.0,120.0,2884.0,1634.0,1634.0,Diesel,M,1598.0,118.0
1484,FR,2463337,Renault,M1,M1,1735.0,120.0,2884.0,1634.0,1634.0,Diesel,M,1598.0,118.0
1485,FR,2463343,Renault,M1,M1,1735.0,120.0,2884.0,1634.0,1634.0,Diesel,M,1598.0,118.0
1486,FR,2463350,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
1487,FR,2463355,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
1488,FR,2463363,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
1489,FR,2463369,Renault,M1,M1,1280.0,90.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,81.0
1490,FR,2463376,Renault,M1,M1,1280.0,90.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,81.0
1491,FR,2463380,Renault,M1,M1,1280.0,90.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,81.0
1492,FR,2463387,Renault,M1,M1,1280.0,90.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,81.0
1493,FR,2463426,Renault,M1,M1,1721.0,140.0,2884.0,1634.0,1634.0,Petrol,M,1618.0,147.0
1494,FR,2463433,Renault,M1,M1,1735.0,120.0,2884.0,1634.0,1634.0,Diesel,M,1598.0,118.0
1495,FR,2463440,Renault,M1,M1,1721.0,140.0,2884.0,1634.0,1634.0,Petrol,M,1618.0,147.0
1496,FR,2463462,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1497,FR,2463469,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1498,FR,2463500,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1499,FR,2463506,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1500,FR,2463513,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1501,FR,2463520,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1502,FR,2463843,Renault,M1,M1,1482.0,99.0,2647.0,1562.0,1562.0,Diesel,M,1461.0,81.0
1503,FR,2463849,Renault,M1,M1,1381.0,126.0,2647.0,1562.0,1562.0,Petrol,M,1197.0,96.0
1504,FR,2463855,Renault,M1,M1,1448.0,134.0,2647.0,1562.0,1562.0,Petrol,M,1197.0,96.0
1505,FR,2463862,Renault,M1,M1,1455.0,99.0,2647.0,1562.0,1562.0,Diesel,M,1461.0,81.0
1506,FR,2463867,Renault,M1,M1,1496.0,103.0,2647.0,1562.0,1562.0,Diesel,M,1461.0,81.0
1507,FR,2463874,Renault,M1,M1,1482.0,99.0,2647.0,1562.0,1562.0,Diesel,M,1461.0,81.0
1508,FR,2465743,Renault,M1,M1,1280.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1509,FR,2465750,Renault,M1,M1,1280.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,66.0
1510,FR,2465755,Renault,M1,M1,1280.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,66.0
1511,FR,2466060,Renault,M1,M1,1280.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,66.0
1512,FR,2466067,Renault,M1,M1,1280.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1513,FR,2466074,Renault,M1,M1,1280.0,119.0,2670.0,1596.0,1596.0,Petrol,M,1197.0,97.0
1514,FR,2466079,Renault,M1,M1,1467.0,134.0,2670.0,1596.0,1596.0,Petrol,M,1618.0,151.0
1515,FR,2466317,Renault,M1,M1,1280.0,119.0,2670.0,1596.0,1596.0,Petrol,M,1197.0,97.0
1516,FR,2466323,Renault,M1,M1,1280.0,87.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1517,FR,2466328,Renault,M1,M1,1280.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,66.0
1518,FR,2466657,Renault,M1,M1,1280.0,120.0,2670.0,1596.0,1596.0,Petrol,M,1197.0,74.0
1519,FR,2466664,Renault,M1,M1,1380.0,123.0,2712.0,1596.0,1596.0,Petrol,M,1197.0,97.0
1520,FR,2466670,Renault,M1,M1,1387.0,95.0,2712.0,1596.0,1596.0,Diesel,M,1461.0,66.0
1521,FR,2466678,Renault,M1,M1,1280.0,95.0,2670.0,1596.0,1596.0,Diesel,M,1461.0,81.0
1522,FR,2467356,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1523,FR,2467360,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1524,FR,2467368,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1525,FR,2467374,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
1526,FR,2467380,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
1527,FR,2467386,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
1528,FR,2467392,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
1529,CZ,3942560,Dacia,M1,M1,1165.0,145.0,2673.0,1560.0,1567.0,Petrol,M,1598.0,84.0
1530,CZ,3942566,Dacia,M1,M1,1165.0,145.0,2673.0,1560.0,1567.0,Petrol,M,1598.0,84.0
1531,CZ,3942569,Dacia,M1,M1,1165.0,145.0,2673.0,1560.0,1567.0,Petrol,M,1598.0,84.0
1532,CZ,3942575,Dacia,M1,M1,1165.0,145.0,2673.0,1560.0,1567.0,Petrol,M,1598.0,84.0
1533,CZ,3942581,Dacia,M1,M1,1165.0,145.0,2673.0,1560.0,1567.0,Petrol,M,1598.0,84.0
1534,CZ,3942588,Dacia,M1,M1,1165.0,145.0,2673.0,1560.0,1567.0,Petrol,M,1598.0,84.0
1535,CZ,3942592,Dacia,M1,M1,1165.0,145.0,2673.0,1560.0,1567.0,Petrol,M,1598.0,84.0
1536,CZ,3942597,Dacia,M1,M1,1165.0,145.0,2673.0,1560.0,1567.0,Petrol,M,1598.0,84.0
1537,CZ,3942602,Dacia,M1,M1,1165.0,145.0,2673.0,1560.0,1567.0,Petrol,M,1598.0,84.0
1538,CZ,3942607,Dacia,M1,M1,1165.0,145.0,2673.0,1560.0,1567.0,Petrol,M,1598.0,84.0
1539,CZ,3942612,Dacia,M1,M1,1165.0,145.0,2673.0,1560.0,1567.0,Petrol,M,1598.0,84.0
1540,CZ,3942617,Dacia,M1,M1,1165.0,145.0,2673.0,1560.0,1567.0,Petrol,M,1598.0,84.0
1541,CZ,3942622,Dacia,M1,M1,1165.0,145.0,2673.0,1560.0,1567.0,Petrol,M,1598.0,84.0
1542,CZ,3942627,Dacia,M1,M1,1165.0,145.0,2673.0,1560.0,1567.0,Petrol,M,1598.0,84.0
1543,CZ,3942632,Dacia,M1,M1,1165.0,145.0,2673.0,1560.0,1567.0,Petrol,M,1598.0,84.0
1544,CZ,3942637,Dacia,M1,M1,1165.0,145.0,2673.0,1560.0,1567.0,Petrol,M,1598.0,84.0
1545,CZ,3942643,Dacia,M1,M1,1165.0,145.0,2673.0,1560.0,1567.0,Petrol,M,1598.0,84.0
1546,CZ,3923492,Dacia,M1,M1,1280.0,140.0,2810.0,1492.0,1478.0,Petrol,M,1197.0,85.0
1547,CZ,3923498,Dacia,M1,M1,1280.0,140.0,2810.0,1492.0,1478.0,Petrol,M,1197.0,85.0
1548,CZ,3923505,Dacia,M1,M1,1280.0,140.0,2810.0,1492.0,1478.0,Petrol,M,1197.0,85.0
1549,CZ,3923512,Dacia,M1,M1,1280.0,140.0,2810.0,1492.0,1478.0,Petrol,M,1197.0,85.0
1550,CZ,3923519,Dacia,M1,M1,1280.0,140.0,2810.0,1492.0,1478.0,Petrol,M,1197.0,85.0
1551,CZ,3923526,Dacia,M1,M1,1280.0,140.0,2810.0,1492.0,1478.0,Petrol,M,1197.0,85.0
1552,CZ,3923533,Dacia,M1,M1,1280.0,140.0,2810.0,1492.0,1478.0,Petrol,M,1197.0,85.0
1553,CZ,3923539,Dacia,M1,M1,1280.0,135.0,2810.0,1492.0,1478.0,Petrol,M,1197.0,85.0
