ID,Mk,Category Type Approved,Category Registered,Ft,Fm
1196033,RENAULT,M1,M1,PETROL,M
1196045,RENAULT,M1,M1,PETROL,M
1196053,RENAULT,M1,M1,PETROL,M
1196061,RENAULT,M1,M1,PETROL,M
1196069,RENAULT,M1,M1,PETROL,M
1196077,RENAULT,M1,M1,PETROL,M
1196085,RENAULT,M1,M1,PETROL,M
1196089,RENAULT,M1,M1,PETROL,M
1196097,RENAULT,M1,M1,PETROL,M
1196103,RENAULT,M1,M1,PETROL,M
1196110,RENAULT,M1,M1,PETROL,M
1196120,RENAULT,M1,M1,PETROL,M
1196127,RENAULT,M1,M1,PETROL,M
1196135,RENAULT,M1,M1,PETROL,M
1196146,RENAULT,M1,M1,PETROL,M
1196151,RENAULT,M1,M1,PETROL,M
1196157,RENAULT,M1,M1,PETROL,M
1196166,RENAULT,M1,M1,PETROL,M
1196175,RENAULT,M1,M1,PETROL,M
1196184,RENAULT,M1,M1,PETROL,M
1196193,RENAULT,M1,M1,PETROL,M
1196199,RENAULT,M1,M1,PETROL,M
1196208,RENAULT,M1,M1,PETROL,M
1196216,RENAULT,M1,M1,PETROL,M
1196226,RENAULT,M1,M1,PETROL,M
1196234,RENAULT,M1,M1,PETROL,M
1196242,RENAULT,M1,M1,PETROL,M
1196248,RENAULT,M1,M1,PETROL,M
1196255,RENAULT,M1,M1,PETROL,M
1196265,RENAULT,M1,M1,PETROL,M
1196273,RENAULT,M1,M1,PETROL,M
1196281,RENAULT,M1,M1,PETROL,M
1196291,RENAULT,M1,M1,PETROL,M
1196296,RENAULT,M1,M1,PETROL,M
1196304,RENAULT,M1,M1,PETROL,M
1196312,RENAULT,M1,M1,PETROL,M
1196318,RENAULT,M1,M1,PETROL,M
1196324,RENAULT,M1,M1,PETROL,M
1196332,RENAULT,M1,M1,PETROL,M
1196341,RENAULT,M1,M1,PETROL,M
1196346,RENAULT,M1,M1,PETROL,M
1196353,RENAULT,M1,M1,PETROL,M
1196363,RENAULT,M1,M1,PETROL,M
1196373,RENAULT,M1,M1,PETROL,M
1196382,RENAULT,M1,M1,PETROL,M
1196391,RENAULT,M1,M1,PETROL,M
1196400,RENAULT,M1,M1,PETROL,M
1196409,RENAULT,M1,M1,PETROL,M
1196418,RENAULT,M1,M1,PETROL,M
1196426,RENAULT,M1,M1,PETROL,M
1196434,RENAULT,M1,M1,PETROL,M
1196441,RENAULT,M1,M1,PETROL,M
1196453,RENAULT,M1,M1,PETROL,M
1196457,RENAULT,M1,M1,PETROL,M
1196465,RENAULT,M1,M1,PETROL,M
1196475,RENAULT,M1,M1,PETROL,M
1196485,RENAULT,M1,M1,PETROL,M
1196492,RENAULT,M1,M1,PETROL,M
1196500,RENAULT,M1,M1,PETROL,M
1196509,RENAULT,M1,M1,PETROL,M
1196515,RENAULT,M1,M1,PETROL,M
1196520,RENAULT,M1,M1,PETROL,M
1196528,RENAULT,M1,M1,PETROL,M
1196536,RENAULT,M1,M1,PETROL,M
1196543,RENAULT,M1,M1,PETROL,M
1196550,RENAULT,M1,M1,PETROL,M
1196556,RENAULT,M1,M1,PETROL,M
1196589,RENAULT,M1,M1,PETROL,M
1196599,RENAULT,M1,M1,PETROL,M
1196609,RENAULT,M1,M1,PETROL,M
1196618,RENAULT,M1,M1,PETROL,M
1196625,RENAULT,M1,M1,PETROL,M
1196633,RENAULT,M1,M1,PETROL,M
1196643,RENAULT,M1,M1,PETROL,M
1196651,RENAULT,M1,M1,PETROL,M
1196657,RENAULT,M1,M1,PETROL,M
1196665,RENAULT,M1,M1,PETROL,M
1196673,RENAULT,M1,M1,PETROL,M
1196683,RENAULT,M1,M1,PETROL,M
1196690,RENAULT,M1,M1,PETROL,M
1196695,RENAULT,M1,M1,PETROL,M
1196702,RENAULT,M1,M1,PETROL,M
1196710,RENAULT,M1,M1,PETROL,M
1196718,RENAULT,M1,M1,PETROL,M
1196724,RENAULT,M1,M1,PETROL,M
1196731,RENAULT,M1,M1,PETROL,M
1196741,RENAULT,M1,M1,PETROL,M
1196749,RENAULT,M1,M1,PETROL,M
1196756,RENAULT,M1,M1,PETROL,M
1196765,RENAULT,M1,M1,PETROL,M
1196773,RENAULT,M1,M1,PETROL,M
1196782,RENAULT,M1,M1,PETROL,M
1196790,RENAULT,M1,M1,PETROL,M
1196798,RENAULT,M1,M1,PETROL,M
1196803,RENAULT,M1,M1,PETROL,M
1196810,RENAULT,M1,M1,PETROL,M
1196820,RENAULT,M1,M1,PETROL,M
1196828,RENAULT,M1,M1,PETROL,M
1196839,RENAULT,M1,M1,PETROL,M
1196847,RENAULT,M1,M1,PETROL,M
1196852,RENAULT,M1,M1,PETROL,M
1196858,RENAULT,M1,M1,PETROL,M
1196865,RENAULT,M1,M1,PETROL,M
1216379,RENAULT,M1,M1,DIESEL,M
1216387,RENAULT,M1,M1,DIESEL,M
1216393,RENAULT,M1,M1,DIESEL,M
1216403,RENAULT,M1,M1,DIESEL,M
1216409,RENAULT,M1,M1,DIESEL,M
1216414,RENAULT,M1,M1,DIESEL,M
1216421,RENAULT,M1,M1,DIESEL,M
1216425,RENAULT,M1,M1,DIESEL,M
1216432,RENAULT,M1,M1,DIESEL,M
1216439,RENAULT,M1,M1,DIESEL,M
1216447,RENAULT,M1,M1,DIESEL,M
1216456,RENAULT,M1,M1,DIESEL,M
1216463,RENAULT,M1,M1,DIESEL,M
1216469,RENAULT,M1,M1,DIESEL,M
1216477,RENAULT,M1,M1,DIESEL,M
1216486,RENAULT,M1,M1,DIESEL,M
1216492,RENAULT,M1,M1,DIESEL,M
1216498,RENAULT,M1,M1,DIESEL,M
1216507,RENAULT,M1,M1,DIESEL,M
1216515,RENAULT,M1,M1,DIESEL,M
1216523,RENAULT,M1,M1,DIESEL,M
1216529,RENAULT,M1,M1,DIESEL,M
1216539,RENAULT,M1,M1,DIESEL,M
1216545,RENAULT,M1,M1,DIESEL,M
1216551,RENAULT,M1,M1,DIESEL,M
1216558,RENAULT,M1,M1,DIESEL,M
1216568,RENAULT,M1,M1,DIESEL,M
1216576,RENAULT,M1,M1,DIESEL,M
1216583,RENAULT,M1,M1,DIESEL,M
1216589,RENAULT,M1,M1,DIESEL,M
1216596,RENAULT,M1,M1,DIESEL,M
1216603,RENAULT,M1,M1,DIESEL,M
4001336,SEAT,M1,M1,PETROL,M
4001331,SEAT,M1,M1,PETROL,M
4001320,SEAT,M1,M1,PETROL,M
4001299,SEAT,M1,M1,PETROL,M
4001293,SEAT,M1,M1,PETROL,M
4001286,SEAT,M1,M1,PETROL,M
4001281,SEAT,M1,M1,PETROL,M
4001274,SEAT,M1,M1,PETROL,M
4001478,SEAT,M1,M1,PETROL,M
4001259,SEAT,M1,M1,PETROL,M
4001348,SEAT,M1,M1,PETROL,M
4001246,SEAT,M1,M1,PETROL,M
4001239,SEAT,M1,M1,PETROL,M
4001231,SEAT,M1,M1,PETROL,M
4001224,SEAT,M1,M1,PETROL,M
4001218,SEAT,M1,M1,PETROL,M
4001211,SEAT,M1,M1,PETROL,M
4001197,SEAT,M1,M1,PETROL,M
4001204,SEAT,M1,M1,PETROL,M
4002726,SEAT,M1,M1,PETROL,M
4001264,SEAT,M1,M1,PETROL,M
4001384,SEAT,M1,M1,PETROL,M
4001458,SEAT,M1,M1,PETROL,M
4001451,SEAT,M1,M1,PETROL,M
4001444,SEAT,M1,M1,PETROL,M
4001437,SEAT,M1,M1,PETROL,M
4001430,SEAT,M1,M1,PETROL,M
4001423,SEAT,M1,M1,PETROL,M
4001416,SEAT,M1,M1,PETROL,M
4001409,SEAT,M1,M1,PETROL,M
4001404,SEAT,M1,M1,PETROL,M
4003112,SEAT,M1,M1,PETROL,M
4003120,SEAT,M1,M1,PETROL,M
4003030,SEAT,M1,M1,PETROL,M
4002821,SEAT,M1,M1,PETROL,M
4002733,SEAT,M1,M1,PETROL,M
4002741,SEAT,M1,M1,PETROL,M
4002749,SEAT,M1,M1,PETROL,M
4002757,SEAT,M1,M1,PETROL,M
4002766,SEAT,M1,M1,PETROL,M
4002775,SEAT,M1,M1,PETROL,M
4002783,SEAT,M1,M1,PETROL,M
4002790,SEAT,M1,M1,PETROL,M
4002797,SEAT,M1,M1,PETROL,M
4002947,SEAT,M1,M1,PETROL,M
4002814,SEAT,M1,M1,PETROL,M
4002939,SEAT,M1,M1,PETROL,M
4002833,SEAT,M1,M1,PETROL,M
4002846,SEAT,M1,M1,PETROL,M
4002860,SEAT,M1,M1,PETROL,M
4002875,SEAT,M1,M1,PETROL,M
4002890,SEAT,M1,M1,PETROL,M
4002898,SEAT,M1,M1,PETROL,M
4002906,SEAT,M1,M1,PETROL,M
4002915,SEAT,M1,M1,PETROL,M
4002925,SEAT,M1,M1,PETROL,M
4003144,SEAT,M1,M1,PETROL,M
4002807,SEAT,M1,M1,PETROL,M
4002648,SEAT,M1,M1,PETROL,M
4003128,SEAT,M1,M1,PETROL,M
4003347,SEAT,M1,M1,PETROL,M
4003351,SEAT,M1,M1,PETROL,M
4003359,SEAT,M1,M1,PETROL,M
4003404,SEAT,M1,M1,PETROL,M
4003413,SEAT,M1,M1,PETROL,M
4003419,SEAT,M1,M1,PETROL,M
4003425,SEAT,M1,M1,PETROL,M
4003434,SEAT,M1,M1,PETROL,M
4003336,SEAT,M1,M1,PETROL,M
4003446,SEAT,M1,M1,PETROL,M
4003329,SEAT,M1,M1,PETROL,M
4003457,SEAT,M1,M1,PETROL,M
4003466,SEAT,M1,M1,PETROL,M
4003473,SEAT,M1,M1,PETROL,M
4003479,SEAT,M1,M1,PETROL,M
4003485,SEAT,M1,M1,PETROL,M
4003492,SEAT,M1,M1,PETROL,M
4003498,SEAT,M1,M1,PETROL,M
4003505,SEAT,M1,M1,PETROL,M
4003512,SEAT,M1,M1,PETROL,M
4003518,SEAT,M1,M1,PETROL,M
4002537,SEAT,M1,M1,PETROL,M
4003233,SEAT,M1,M1,PETROL,M
4003525,SEAT,M1,M1,PETROL,M
4003152,SEAT,M1,M1,PETROL,M
4003162,SEAT,M1,M1,PETROL,M
4003170,SEAT,M1,M1,PETROL,M
4003177,SEAT,M1,M1,PETROL,M
4003184,SEAT,M1,M1,PETROL,M
4003192,SEAT,M1,M1,PETROL,M
4003203,SEAT,M1,M1,PETROL,M
4003210,SEAT,M1,M1,PETROL,M
4003342,SEAT,M1,M1,PETROL,M
4003225,SEAT,M1,M1,PETROL,M
4003136,SEAT,M1,M1,PETROL,M
4003243,SEAT,M1,M1,PETROL,M
4003251,SEAT,M1,M1,PETROL,M
4003258,SEAT,M1,M1,PETROL,M
4003267,SEAT,M1,M1,PETROL,M
4003275,SEAT,M1,M1,PETROL,M
4003284,SEAT,M1,M1,PETROL,M
4003291,SEAT,M1,M1,PETROL,M
4003303,SEAT,M1,M1,PETROL,M
4003315,SEAT,M1,M1,PETROL,M
4003322,SEAT,M1,M1,PETROL,M
4003218,SEAT,M1,M1,PETROL,M
4001546,SEAT,M1,M1,PETROL,M
4001624,SEAT,M1,M1,PETROL,M
4001616,SEAT,M1,M1,PETROL,M
4001608,SEAT,M1,M1,PETROL,M
4001598,SEAT,M1,M1,PETROL,M
4001591,SEAT,M1,M1,PETROL,M
4001585,SEAT,M1,M1,PETROL,M
4001577,SEAT,M1,M1,PETROL,M
4001569,SEAT,M1,M1,PETROL,M
4001472,SEAT,M1,M1,PETROL,M
4001551,SEAT,M1,M1,PETROL,M
4001648,SEAT,M1,M1,PETROL,M
4001538,SEAT,M1,M1,PETROL,M
4001530,SEAT,M1,M1,PETROL,M
4001520,SEAT,M1,M1,PETROL,M
4001514,SEAT,M1,M1,PETROL,M
4001508,SEAT,M1,M1,PETROL,M
4001501,SEAT,M1,M1,PETROL,M
4001494,SEAT,M1,M1,PETROL,M
4001485,SEAT,M1,M1,PETROL,M
4001812,SEAT,M1,M1,PETROL,M
4001558,SEAT,M1,M1,PETROL,M
4001720,SEAT,M1,M1,PETROL,M
4001805,SEAT,M1,M1,PETROL,M
4001798,SEAT,M1,M1,PETROL,M
4002640,SEAT,M1,M1,PETROL,M
4001784,SEAT,M1,M1,PETROL,M
4002551,SEAT,M1,M1,PETROL,M
4001768,SEAT,M1,M1,PETROL,M
4001759,SEAT,M1,M1,PETROL,M
4001752,SEAT,M1,M1,PETROL,M
4001744,SEAT,M1,M1,PETROL,M
4001631,SEAT,M1,M1,PETROL,M
4001728,SEAT,M1,M1,PETROL,M
4001638,SEAT,M1,M1,PETROL,M
4001712,SEAT,M1,M1,PETROL,M
4001704,SEAT,M1,M1,PETROL,M
4001697,SEAT,M1,M1,PETROL,M
4001690,SEAT,M1,M1,PETROL,M
4001680,SEAT,M1,M1,PETROL,M
4001671,SEAT,M1,M1,PETROL,M
4001664,SEAT,M1,M1,PETROL,M
4001656,SEAT,M1,M1,PETROL,M
4001465,SEAT,M1,M1,PETROL,M
4001736,SEAT,M1,M1,PETROL,M
4001253,SEAT,M1,M1,PETROL,M
4589122,MERCEDES BENZ,M1,M1,Petrol,M
4589125,MERCEDES BENZ,M1,M1,Diesel,M
4589127,MERCEDES BENZ,M1,M1,Diesel,M
4589128,MERCEDES BENZ,M1,M1,Diesel,M
4589129,MERCEDES BENZ,M1,M1,Diesel,M
4589130,MERCEDES BENZ,M1,M1,Petrol,M
4589132,MERCEDES BENZ,M1,M1,Diesel,M
4589134,MERCEDES BENZ,M1,M1,Diesel,M
4589136,MERCEDES BENZ,M1,M1,Diesel,M
4589137,MERCEDES BENZ,M1,M1,Diesel,M
4589138,MERCEDES BENZ,M1,M1,Petrol,M
4589140,MERCEDES BENZ,M1,M1,Diesel,M
4589143,MERCEDES BENZ,M1,M1,Diesel,M
4589144,MERCEDES BENZ,M1,M1,Diesel,M
4589145,MERCEDES BENZ,M1,M1,Diesel,M
4589147,MERCEDES BENZ,M1,M1,Petrol,M
4589148,MERCEDES BENZ,M1,M1,Diesel,M
4589151,MERCEDES BENZ,M1,M1,Diesel,M
4589152,MERCEDES BENZ,M1,M1,Diesel,M
4589154,MERCEDES BENZ,M1,M1,Diesel,M
4589155,MERCEDES BENZ,M1,M1,Petrol,M
4589157,MERCEDES BENZ,M1,M1,Diesel,M
4589159,MERCEDES BENZ,M1,M1,Diesel,M
4589161,MERCEDES BENZ,M1,M1,Petrol,M
4589162,MERCEDES BENZ,M1,M1,Diesel,M
4589163,MERCEDES BENZ,M1,M1,Diesel,M
4589166,MERCEDES BENZ,M1,M1,Diesel,M
4589168,MERCEDES BENZ,M1,M1,Petrol,M
4589169,MERCEDES BENZ,M1,M1,Diesel,M
4589172,MERCEDES BENZ,M1,M1,Diesel,M
4589173,MERCEDES BENZ,M1,M1,Diesel,M
4589175,MERCEDES BENZ,M1,M1,Petrol,M
4589176,MERCEDES BENZ,M1,M1,Diesel,M
4589179,MERCEDES BENZ,M1,M1,Diesel,M
4589181,MERCEDES BENZ,M1,M1,Diesel,M
4589182,MERCEDES BENZ,M1,M1,Petrol,M
4589183,MERCEDES BENZ,M1,M1,Diesel,M
4589186,MERCEDES BENZ,M1,M1,Diesel,M
4589188,MERCEDES BENZ,M1,M1,Diesel,M
4589189,MERCEDES BENZ,M1,M1,Diesel,M
4589190,MERCEDES BENZ,M1,M1,Petrol,M
4589192,MERCEDES BENZ,M1,M1,Diesel,M
4589195,MERCEDES BENZ,M1,M1,Diesel,M
4589196,MERCEDES BENZ,M1,M1,Diesel,M
4589197,MERCEDES BENZ,M1,M1,Diesel,M
4589198,MERCEDES BENZ,M1,M1,Petrol,M
4589200,MERCEDES BENZ,M1,M1,Diesel,M
4589203,MERCEDES BENZ,M1,M1,Diesel,M
4589204,MERCEDES BENZ,M1,M1,Diesel,M
4589205,MERCEDES BENZ,M1,M1,Petrol,M
4589208,MERCEDES BENZ,M1,M1,Diesel,M
4589209,MERCEDES BENZ,M1,M1,Diesel,M
4589211,MERCEDES BENZ,M1,M1,Diesel,M
4589212,MERCEDES BENZ,M1,M1,Diesel,M
4589214,MERCEDES BENZ,M1,M1,Petrol,M
4589215,MERCEDES BENZ,M1,M1,Diesel,M
4589217,MERCEDES BENZ,M1,M1,Diesel,M
4589219,MERCEDES BENZ,M1,M1,Diesel,M
4589221,MERCEDES BENZ,M1,M1,Diesel,M
4589222,MERCEDES BENZ,M1,M1,Petrol,M
4589223,MERCEDES BENZ,M1,M1,Diesel,M
4589225,MERCEDES BENZ,M1,M1,Diesel,M
4589227,MERCEDES BENZ,M1,M1,Diesel,M
4589228,MERCEDES BENZ,M1,M1,Diesel,M
4589230,MERCEDES BENZ,M1,M1,Petrol,M
4589231,MERCEDES BENZ,M1,M1,Diesel,M
4589233,MERCEDES BENZ,M1,M1,Diesel,M
4589236,MERCEDES BENZ,M1,M1,Diesel,M
4589237,MERCEDES BENZ,M1,M1,Diesel,M
4589238,MERCEDES BENZ,M1,M1,Diesel,M
4589239,MERCEDES BENZ,M1,M1,Petrol,M
4589241,MERCEDES BENZ,M1,M1,Diesel,M
4589244,MERCEDES BENZ,M1,M1,Diesel,M
4589245,MERCEDES BENZ,M1,M1,Diesel,M
4589246,MERCEDES BENZ,M1,M1,Diesel,M
4589248,MERCEDES BENZ,M1,M1,Petrol,M
4589249,MERCEDES BENZ,M1,M1,Diesel,M
4589252,MERCEDES BENZ,M1,M1,Diesel,M
4589253,MERCEDES BENZ,M1,M1,Diesel,M
4589254,MERCEDES BENZ,M1,M1,Diesel,M
4589256,MERCEDES BENZ,M1,M1,Petrol,M
4589257,MERCEDES BENZ,M1,M1,Diesel,M
4589260,MERCEDES BENZ,M1,M1,Diesel,M
4589261,MERCEDES BENZ,M1,M1,Diesel,M
4589262,MERCEDES BENZ,M1,M1,Diesel,M
4589264,MERCEDES BENZ,M1,M1,Petrol,M
4589265,MERCEDES BENZ,M1,M1,Diesel,M
4589268,MERCEDES BENZ,M1,M1,Diesel,M
4589269,MERCEDES BENZ,M1,M1,Diesel,M
4589270,MERCEDES BENZ,M1,M1,Diesel,M
4589272,MERCEDES BENZ,M1,M1,Diesel,M
4589273,MERCEDES BENZ,M1,M1,Petrol,M
4589276,MERCEDES BENZ,M1,M1,Diesel,M
4589277,MERCEDES BENZ,M1,M1,Diesel,M
4589278,MERCEDES BENZ,M1,M1,Diesel,M
4589279,MERCEDES BENZ,M1,M1,Diesel,M
4589283,MERCEDES BENZ,M1,M1,Diesel,M
4589284,MERCEDES BENZ,M1,M1,Diesel,M
4589287,MERCEDES BENZ,M1,M1,Diesel,M
4589288,MERCEDES BENZ,M1,M1,Diesel,M
4589290,MERCEDES BENZ,M1,M1,Diesel,M
4589291,MERCEDES BENZ,M1,M1,Diesel,M
4589294,MERCEDES BENZ,M1,M1,Diesel,M
4589296,MERCEDES BENZ,M1,M1,Diesel,M
4589297,MERCEDES BENZ,M1,M1,Diesel,M
4589298,MERCEDES BENZ,M1,M1,Diesel,M
4589301,MERCEDES BENZ,M1,M1,Diesel,M
4589302,MERCEDES BENZ,M1,M1,Diesel,M
4589304,MERCEDES BENZ,M1,M1,Diesel,M
4589305,MERCEDES BENZ,M1,M1,Diesel,M
4589307,MERCEDES BENZ,M1,M1,Diesel,M
4589309,MERCEDES BENZ,M1,M1,Diesel,M
4589310,MERCEDES BENZ,M1,M1,Diesel,M
4589312,MERCEDES BENZ,M1,M1,Diesel,M
4589315,MERCEDES BENZ,M1,M1,Diesel,M
4589316,MERCEDES BENZ,M1,M1,Diesel,M
4589317,MERCEDES BENZ,M1,M1,Diesel,M
4589319,MERCEDES BENZ,M1,M1,Diesel,M
4589322,MERCEDES BENZ,M1,M1,Diesel,M
4589323,MERCEDES BENZ,M1,M1,Diesel,M
4589324,MERCEDES BENZ,M1,M1,Diesel,M
4589326,MERCEDES BENZ,M1,M1,Diesel,M
4589329,MERCEDES BENZ,M1,M1,Diesel,M
4589330,MERCEDES BENZ,M1,M1,Diesel,M
4589331,MERCEDES BENZ,M1,M1,Diesel,M
4589333,MERCEDES BENZ,M1,M1,Diesel,M
4589336,MERCEDES BENZ,M1,M1,Diesel,M
4589337,MERCEDES BENZ,M1,M1,Diesel,M
4589338,MERCEDES BENZ,M1,M1,Diesel,M
4589340,MERCEDES BENZ,M1,M1,Petrol,M
4589341,MERCEDES BENZ,M1,M1,Diesel,M
4589344,MERCEDES BENZ,M1,M1,Diesel,M
4589345,MERCEDES BENZ,M1,M1,Diesel,M
4589346,MERCEDES BENZ,M1,M1,Diesel,M
4589348,MERCEDES BENZ,M1,M1,Diesel,M
4589349,MERCEDES BENZ,M1,M1,Petrol,M
4589351,MERCEDES BENZ,M1,M1,Diesel,M
4589354,MERCEDES BENZ,M1,M1,Diesel,M
4589355,MERCEDES BENZ,M1,M1,Diesel,M
4589356,MERCEDES BENZ,M1,M1,Diesel,M
4589358,MERCEDES BENZ,M1,M1,Petrol,M
4589359,MERCEDES BENZ,M1,M1,Diesel,M
4589360,MERCEDES BENZ,M1,M1,Diesel,M
4589363,MERCEDES BENZ,M1,M1,Diesel,M
4589364,MERCEDES BENZ,M1,M1,Petrol,M
4589365,MERCEDES BENZ,M1,M1,Diesel,M
4589366,MERCEDES BENZ,M1,M1,Diesel,M
4589369,MERCEDES BENZ,M1,M1,Diesel,M
4589370,MERCEDES BENZ,M1,M1,Petrol,M
4589371,MERCEDES BENZ,M1,M1,Diesel,M
4589373,MERCEDES BENZ,M1,M1,Diesel,M
4589374,MERCEDES BENZ,M1,M1,Diesel,M
4589377,MERCEDES BENZ,M1,M1,Petrol,M
4589378,MERCEDES BENZ,M1,M1,Diesel,M
4589380,MERCEDES BENZ,M1,M1,Diesel,M
4589381,MERCEDES BENZ,M1,M1,Diesel,M
4589382,MERCEDES BENZ,M1,M1,Diesel,M
4589385,MERCEDES BENZ,M1,M1,Petrol,M
4589386,MERCEDES BENZ,M1,M1,Diesel,M
4589387,MERCEDES BENZ,M1,M1,Diesel,M
4589388,MERCEDES BENZ,M1,M1,Diesel,M
4589392,MERCEDES BENZ,M1,M1,Petrol,M
4589393,MERCEDES BENZ,M1,M1,Diesel,M
4589394,MERCEDES BENZ,M1,M1,Diesel,M
4589397,MERCEDES BENZ,M1,M1,Diesel,M
4589399,MERCEDES BENZ,M1,M1,Petrol,M
4589400,MERCEDES BENZ,M1,M1,Diesel,M
4589401,MERCEDES BENZ,M1,M1,Diesel,M
4589404,MERCEDES BENZ,M1,M1,Diesel,M
864925,BMW,M1,M1,Diesel,M
864933,BMW,M1,M1,Diesel,M
903206,BMW,M1,M1,Diesel,M
903213,BMW,M1,M1,Diesel,M
903221,BMW,M1,M1,Diesel,M
903231,BMW,M1,M1,Diesel,M
903239,BMW,M1,M1,Diesel,M
903248,BMW,M1,M1,Diesel,M
903252,BMW,M1,M1,Diesel,M
903260,BMW,M1,M1,Diesel,M
903266,BMW,M1,M1,Diesel,M
903271,BMW,M1,M1,Diesel,M
903277,BMW,M1,M1,Diesel,M
903285,BMW,M1,M1,Diesel,M
903295,BMW,M1,M1,Diesel,M
903303,BMW,M1,M1,Diesel,M
903311,BMW,M1,M1,Diesel,M
903319,BMW,M1,M1,Diesel,M
903326,BMW,M1,M1,Diesel,M
903335,BMW,M1,M1,Diesel,M
903345,BMW,M1,M1,Diesel,M
903351,BMW,M1,M1,Diesel,M
903361,BMW,M1,M1,Diesel,M
903369,BMW,M1,M1,Diesel,M
903377,BMW,M1,M1,Diesel,M
903386,BMW,M1,M1,Diesel,M
903396,BMW,M1,M1,Diesel,M
903405,BMW,M1,M1,Diesel,M
903412,BMW,M1,M1,Diesel,M
903420,BMW,M1,M1,Diesel,M
903429,BMW,M1,M1,Diesel,M
903437,BMW,M1,M1,Diesel,M
903447,BMW,M1,M1,Diesel,M
903452,BMW,M1,M1,Diesel,M
903461,BMW,M1,M1,Diesel,M
903471,BMW,M1,M1,Diesel,M
903476,BMW,M1,M1,Diesel,M
903485,BMW,M1,M1,Diesel,M
903493,BMW,M1,M1,Diesel,M
903500,BMW,M1,M1,Diesel,M
903509,BMW,M1,M1,Diesel,M
903517,BMW,M1,M1,Diesel,M
903528,BMW,M1,M1,Diesel,M
903534,BMW,M1,M1,Diesel,M
903543,BMW,M1,M1,Diesel,M
903550,BMW,M1,M1,Diesel,M
903558,BMW,M1,M1,Diesel,M
903565,BMW,M1,M1,Diesel,M
903573,BMW,M1,M1,Diesel,M
903580,BMW,M1,M1,Diesel,M
903586,BMW,M1,M1,Diesel,M
903591,BMW,M1,M1,Diesel,M
903596,BMW,M1,M1,Diesel,M
903605,BMW,M1,M1,Diesel,M
903612,BMW,M1,M1,Diesel,M
903619,BMW,M1,M1,Diesel,M
903627,BMW,M1,M1,Diesel,M
903638,BMW,M1,M1,Diesel,M
1076417,Opel,M1,M1,Petrol,M
1076427,Opel,M1,M1,Petrol,M
1076436,Opel,M1,M1,Petrol,M
1076444,Opel,M1,M1,Petrol,M
1076453,Opel,M1,M1,Petrol,M
1076458,Opel,M1,M1,Petrol,M
1076466,Opel,M1,M1,Petrol,M
1076473,Opel,M1,M1,Petrol,M
1076483,Opel,M1,M1,Petrol,M
1076492,Opel,M1,M1,Petrol,M
1076498,Opel,M1,M1,Petrol,M
1076507,Opel,M1,M1,Petrol,M
1076514,Opel,M1,M1,Petrol,M
1076523,Opel,M1,M1,Petrol,M
1076532,Opel,M1,M1,Petrol,M
1076540,Opel,M1,M1,Petrol,M
1076548,Opel,M1,M1,Petrol,M
1076557,Opel,M1,M1,Petrol,M
1076566,Opel,M1,M1,Petrol,M
1076575,Opel,M1,M1,Petrol,M
1076584,Opel,M1,M1,Petrol,M
1076590,Opel,M1,M1,Petrol,M
1076594,Opel,M1,M1,Petrol,M
1076601,Opel,M1,M1,Petrol,M
1076609,Opel,M1,M1,Petrol,M
1076616,Opel,M1,M1,Petrol,M
1076622,Opel,M1,M1,Petrol,M
1076629,Opel,M1,M1,Petrol,M
1076638,Opel,M1,M1,Petrol,M
1076647,Opel,M1,M1,Petrol,M
1076655,Opel,M1,M1,Petrol,M
1076663,Opel,M1,M1,Petrol,M
1076670,Opel,M1,M1,Petrol,M
1076679,Opel,M1,M1,Petrol,M
1076687,Opel,M1,M1,Petrol,M
1076695,Opel,M1,M1,Petrol,M
1076703,Opel,M1,M1,Petrol,M
1076712,Opel,M1,M1,Petrol,M
1076721,Opel,M1,M1,Petrol,M
1076728,Opel,M1,M1,Petrol,M
1076735,Opel,M1,M1,Petrol,M
1076744,Opel,M1,M1,Petrol,M
1076754,Opel,M1,M1,Petrol,M
1076761,Opel,M1,M1,Petrol,M
1076770,Opel,M1,M1,Petrol,M
1076778,Opel,M1,M1,Petrol,M
1076787,Opel,M1,M1,Petrol,M
1076795,Opel,M1,M1,Petrol,M
1076803,Opel,M1,M1,Petrol,M
1076810,Opel,M1,M1,Petrol,M
1076816,Opel,M1,M1,Petrol,M
1076826,Opel,M1,M1,Petrol,M
1076833,Opel,M1,M1,Petrol,M
903647,BMW,M1,M1,Diesel,M
3513523,RENAULT,M1,M1,PETROL,M
3513530,RENAULT,M1,M1,PETROL,M
3513539,RENAULT,M1,M1,DIESEL,M
3513545,RENAULT,M1,M1,DIESEL,M
3513550,RENAULT,M1,M1,DIESEL,M
3513559,RENAULT,M1,M1,PETROL,M
3513563,RENAULT,M1,M1,PETROL,M
3513570,RENAULT,M1,M1,PETROL,M
3513577,RENAULT,M1,M1,PETROL,M
3513584,RENAULT,M1,M1,PETROL,M
3513591,RENAULT,M1,M1,PETROL,M
3513598,RENAULT,M1,M1,PETROL,M
3513605,DACIA,M1,M1,DIESEL,M
3513611,DACIA,M1,M1,PETROL,M
3513619,DACIA,M1,M1,PETROL,M
3513626,DACIA,M1,M1,PETROL,M
3513632,DACIA,M1,M1,PETROL,M
3513641,DACIA,M1,M1,PETROL,M
3513647,DACIA,M1,M1,PETROL,M
3513656,DACIA,M1,M1,PETROL,M
