,ID,Mass (kg),CO2 (g/km),W (mm),Steering Axle (mm),Other Axle (mm),Engine Capacity (cm3),Engine Power (KW)
2125,3924506,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2126,3924514,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2127,3924520,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2128,3924525,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2129,3924534,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2130,3924540,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2131,3924548,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2132,3924554,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2133,3924560,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2134,3924566,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2135,3924574,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2136,3924581,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2137,3924588,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2138,3924595,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2139,3924604,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2140,3924612,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2141,3924620,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2142,3924629,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2143,3924635,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2144,3924644,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2145,3924652,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2146,3924660,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2147,3924667,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2148,3924675,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2149,3924683,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2150,3924691,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2151,3924699,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2152,3924707,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2153,3924715,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2154,3924723,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2155,3924731,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2156,3924738,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2157,3924746,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2158,3924753,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2159,3924761,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2160,3924769,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2161,3924776,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2162,3924784,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2163,3924792,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2164,3924800,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2165,3924808,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2166,3924816,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2167,3924824,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2168,3924832,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2169,3924840,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2170,3924849,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2171,3924856,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2172,3924863,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2173,3924872,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2174,3924881,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2175,3924889,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2176,3924896,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2177,3924905,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2178,3924913,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2179,3924921,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2180,3924929,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2181,3924937,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2182,3924945,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2183,3924953,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2184,3924961,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2185,3924969,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2186,3924977,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2187,3924985,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2188,3924993,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2189,3925001,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2190,3925009,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2191,3925017,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2192,3925025,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2193,3925033,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2194,3925042,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2195,3925052,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2196,3925061,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2197,3925069,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2198,3925075,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2199,3925085,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2200,3925092,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2201,3925100,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2202,3925107,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2203,3925114,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2204,3925124,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2205,3925132,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2206,3925140,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2207,3925147,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2208,3925155,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2209,3925164,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2210,3925172,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2211,3925180,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2212,3925187,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2213,3925195,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2214,3925203,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2215,3925211,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2216,3925219,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2217,3925226,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2218,3925233,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2219,3925244,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2220,3925251,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2221,3925259,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2222,3925266,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2223,3925275,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2224,3925284,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2225,3925292,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2226,3925293,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2227,3925294,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2228,3925295,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2229,3925296,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2230,3925297,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2231,3925298,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2232,3925299,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2233,3925301,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2234,3925302,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2235,3925303,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2236,3925304,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2237,3925305,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2238,3925306,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2239,3925308,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2240,3925309,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2241,3988365,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2242,3988340,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2243,3988333,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2244,3988374,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2245,3988316,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2246,3988419,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2247,3988312,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2248,3988299,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2249,3988294,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2250,3988285,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2251,3988221,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2252,3988213,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2253,3988205,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2254,3988197,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2255,3988321,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2256,3988450,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2257,3988188,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2258,3988456,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2259,3988463,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2260,3988471,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2261,3988479,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2262,3988486,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2263,3988494,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2264,3988403,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2265,3988510,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2266,3988381,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2267,3988440,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2268,3988432,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2269,3988427,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2270,3987946,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2271,3988411,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2272,3988396,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2273,3988389,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2274,3988502,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2275,3987985,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2276,3987959,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2277,3988040,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2278,3988034,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2279,3988027,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2280,3988020,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2281,3988014,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2282,3988005,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2283,3988055,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2284,3987992,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2285,3988062,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2286,3987979,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2287,3987972,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2288,3987966,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2289,3987952,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2290,3987940,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2291,3987934,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2292,3988526,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2293,3988534,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2294,3987999,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2295,3988123,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2296,3988173,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2297,3988167,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2298,3988161,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2299,3988157,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2300,3988152,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2301,3988146,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2302,3988142,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2303,3988048,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2304,3988130,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2305,3988180,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2306,3988116,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2307,3988109,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2308,3988102,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2309,3988095,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2310,3988088,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2311,3988083,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2312,3988074,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2313,3988068,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2314,3988136,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2315,3988874,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2316,3988756,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2317,3988764,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2318,3988773,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2319,3988781,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2320,3988787,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2321,3988795,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2322,3988804,1102.0,119.0,2469.0,1465.0,1457.0,1197.0,81.0
2323,1216610,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2324,1216617,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2325,1216624,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2326,1216631,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2327,1216636,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2328,1216643,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2329,1216652,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2330,1216660,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2331,1216667,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2332,1216674,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2333,1216682,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2334,1216691,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2335,1216699,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2336,1216706,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2337,1216714,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2338,1216722,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2339,1216729,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2340,1216737,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2341,1216745,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2342,1216752,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2343,1216759,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2344,1216768,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2345,1216777,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2346,1216788,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2347,1216796,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2348,1216803,1615.0,116.0,2734.0,1602.0,1596.0,1598.0,96.0
2349,465058,1500.0,119.0,2670.0,1625.0,1636.0,1685.0,85.0
2350,465063,1454.0,156.0,2670.0,1625.0,1636.0,1591.0,97.0
2351,465068,1454.0,147.0,2670.0,1625.0,1636.0,1591.0,97.0
2352,465071,1690.0,166.0,2670.0,1625.0,1636.0,1995.0,136.0
2353,465076,1604.0,132.0,2670.0,1625.0,1636.0,1995.0,100.0
2354,465081,1690.0,154.0,2670.0,1625.0,1636.0,1995.0,100.0
2355,465086,1662.0,139.0,2670.0,1625.0,1636.0,1995.0,100.0
2356,465093,1500.0,124.0,2670.0,1625.0,1636.0,1685.0,85.0
2357,465100,1500.0,119.0,2670.0,1625.0,1636.0,1685.0,85.0
2358,465105,1545.0,129.0,2670.0,1625.0,1636.0,1685.0,104.0
2359,465110,1454.0,156.0,2670.0,1625.0,1636.0,1591.0,97.0
2360,465116,1454.0,147.0,2670.0,1625.0,1636.0,1591.0,97.0
2361,465123,1524.0,169.0,2670.0,1625.0,1636.0,1591.0,130.0
2362,465130,1609.0,175.0,2670.0,1625.0,1636.0,1591.0,130.0
2363,465135,1690.0,166.0,2670.0,1625.0,1636.0,1995.0,136.0
2364,465143,1604.0,132.0,2670.0,1625.0,1636.0,1995.0,100.0
2365,465149,1690.0,154.0,2670.0,1625.0,1636.0,1995.0,100.0
2366,465157,1662.0,139.0,2670.0,1625.0,1636.0,1995.0,100.0
2367,465162,1500.0,124.0,2670.0,1625.0,1636.0,1685.0,85.0
2368,465169,1500.0,119.0,2670.0,1625.0,1636.0,1685.0,85.0
2369,465176,1545.0,129.0,2670.0,1625.0,1636.0,1685.0,104.0
2370,465183,1454.0,156.0,2670.0,1625.0,1636.0,1591.0,97.0
2371,465190,1454.0,147.0,2670.0,1625.0,1636.0,1591.0,97.0
2372,465197,1524.0,169.0,2670.0,1625.0,1636.0,1591.0,130.0
2373,465205,1609.0,175.0,2670.0,1625.0,1636.0,1591.0,130.0
2374,465212,1583.0,177.0,2670.0,1625.0,1636.0,1591.0,130.0
2375,465217,1345.0,115.0,2615.0,1553.0,1557.0,1396.0,66.0
2376,465224,1356.0,120.0,2615.0,1553.0,1557.0,1582.0,94.0
2377,465233,1253.0,140.0,2615.0,1553.0,1557.0,1396.0,66.0
2378,465240,1253.0,130.0,2615.0,1553.0,1557.0,1396.0,66.0
2379,465248,1297.0,148.0,2615.0,1553.0,1557.0,1591.0,92.0
2380,465254,1255.0,148.0,2615.0,1553.0,1557.0,1591.0,92.0
2381,465261,1247.0,138.0,2650.0,1563.0,1571.0,1368.0,74.0
2382,465268,1391.0,115.0,2650.0,1563.0,1571.0,1582.0,100.0
2383,465276,1364.0,99.0,2650.0,1563.0,1571.0,1582.0,100.0
2384,3925311,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2385,3925312,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2386,3925314,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2387,3925316,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2388,3925319,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2389,3925321,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2390,3925323,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2391,3925324,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2392,3925327,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2393,3925330,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2394,3925332,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2395,3925334,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2396,3925336,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2397,3925340,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2398,3925343,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2399,3925346,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2400,3925347,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2401,3925350,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2402,3925354,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2403,3925358,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2404,3925361,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2405,3925363,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2406,3925365,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2407,3925370,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2408,3925373,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2409,3925376,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2410,3925377,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2411,3925381,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2412,3925386,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2413,3925391,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2414,3925395,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2415,3925399,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2416,3925405,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2417,3925410,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2418,3925417,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2419,3925423,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2420,3925429,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2421,3925435,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2422,3925444,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2423,3925451,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2424,3925458,1037.0,116.0,2589.0,1497.0,1486.0,898.0,66.0
2425,592353,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2426,592362,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2427,592370,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2428,592376,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2429,592383,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2430,592392,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2431,592399,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2432,592407,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2433,592416,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2434,592425,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2435,592431,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2436,592438,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2437,592446,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2438,592455,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2439,592462,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2440,592470,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2441,592476,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2442,592484,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2443,592492,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2444,592498,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2445,592508,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2446,592517,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2447,592527,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2448,592534,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2449,592541,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2450,592549,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2451,592557,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2452,592565,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2453,592573,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2454,592582,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2455,592588,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2456,592598,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2457,592605,940.0,95.0,2407.0,1412.0,1408.0,999.0,44.0
2458,592614,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2459,592621,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2460,592629,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2461,592637,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2462,592643,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2463,592650,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2464,592660,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2465,592670,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2466,592677,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2467,592684,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2468,592692,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2469,592700,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2470,592709,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2471,592715,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2472,592723,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2473,592731,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2474,592741,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2475,592746,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2476,592754,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2477,592763,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2478,592771,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2479,592778,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2480,592784,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
2481,592793,934.0,96.0,2407.0,1412.0,1408.0,999.0,44.0
